Estimote ID, RSSI, Calculated Distance, Date --- Time
45125,-75,3.5302915176663627,2019-08-05 15:59:43.402
12598,-68,1.67832242226384,2019-08-05 15:59:43.399
35359,-76,3.92502475642447,2019-08-05 15:59:43.405
53024,-65,1.2396202709685444,2019-08-05 15:59:43.394
13800,-83,7.692930034212977,2019-08-05 15:59:43.413
11814,-62,0.8637791296072325,2019-08-05 15:59:43.389
42110,-77,4.243704690980712,2019-08-05 15:59:43.408
25294,-87,10.721323826831759,2019-08-05 15:59:43.416
28286,-93,18.347260594304426,2019-08-05 15:59:43.423
44235,-80,5.54786650149242,2019-08-05 15:59:43.410
41880,-96,23.251982469260778,2019-08-05 15:59:43.442
55284,-60,0.5899321003065906,2019-08-05 15:59:44.833
53301,-67,1.5183108731975967,2019-08-05 15:59:44.838
22042,-67,1.5183108731975967,2019-08-05 15:59:44.841
53024,-68,1.67832242226384,2019-08-05 15:59:44.847
12598,-68,1.67832242226384,2019-08-05 15:59:44.849
11814,-61,0.7005672208174653,2019-08-05 15:59:44.835
44235,-69,1.955808306448999,2019-08-05 15:59:44.852
62725,-67,1.5183108731975967,2019-08-05 15:59:44.844
35359,-69,1.955808306448999,2019-08-05 15:59:44.857
50250,-69,1.955808306448999,2019-08-05 15:59:44.862
45125,-75,3.5302915176663627,2019-08-05 15:59:44.865
42110,-81,6.137897975392404,2019-08-05 15:59:44.879
13800,-78,4.645230259776723,2019-08-05 15:59:44.871
41880,-85,9.100098630191358,2019-08-05 15:59:44.895
25294,-82,7.062267683621718,2019-08-05 15:59:44.885
28286,-90,13.610321341129954,2019-08-05 15:59:44.900
30461,-94,19.51973442830692,2019-08-05 15:59:44.905
35359,-67,1.5183108731975967,2019-08-05 15:59:49.882
11814,-63,1.0066666666666666,2019-08-05 15:59:49.875
62725,-66,1.3909661297537292,2019-08-05 15:59:49.880
44235,-69,1.955808306448999,2019-08-05 15:59:49.885
53024,-70,2.0451263937029682,2019-08-05 15:59:49.888
53301,-66,1.3909661297537292,2019-08-05 15:59:49.877
50250,-70,2.0451263937029682,2019-08-05 15:59:49.890
12598,-75,3.5302915176663627,2019-08-05 15:59:49.903
45125,-73,2.924183646794106,2019-08-05 15:59:49.895
55284,-58,0.4264364202122968,2019-08-05 15:59:49.872
42110,-77,4.243704690980712,2019-08-05 15:59:49.913
25294,-79,5.359491623799281,2019-08-05 15:59:49.919
28286,-90,13.610321341129954,2019-08-05 15:59:49.926
13800,-78,4.645230259776723,2019-08-05 15:59:49.916
41880,-88,11.620020418670533,2019-08-05 15:59:49.924
22042,-76,3.92502475642447,2019-08-05 15:59:49.906
30461,-85,9.100098630191358,2019-08-05 15:59:49.921
55284,-63,1.0066666666666666,2019-08-05 15:59:50.531
11814,-65,1.2396202709685444,2019-08-05 15:59:50.536
35359,-64,1.1040213512631076,2019-08-05 15:59:50.533
44235,-65,1.2396202709685444,2019-08-05 15:59:50.539
53301,-69,1.955808306448999,2019-08-05 15:59:50.551
45125,-76,3.92502475642447,2019-08-05 15:59:50.559
50250,-70,2.0451263937029682,2019-08-05 15:59:50.557
62725,-70,2.0451263937029682,2019-08-05 15:59:50.554
53024,-67,1.5183108731975967,2019-08-05 15:59:50.541
12598,-77,4.243704690980712,2019-08-05 15:59:50.565
13800,-79,5.359491623799281,2019-08-05 15:59:50.570
30461,-85,9.100098630191358,2019-08-05 15:59:50.575
42110,-77,4.243704690980712,2019-08-05 15:59:50.562
25294,-79,5.359491623799281,2019-08-05 15:59:50.572
22042,-68,1.67832242226384,2019-08-05 15:59:50.545
